,sentence_id,prediction,match,category
4201,27,(),"(3487, 3510, 'Other_Finding', 'Regelrechter Schluckakt')",false_negative
4202,27,(),"(3512, 3547, 'Other_Finding', 'ungehinderte transösoph. KM-Passage')",false_negative
4203,27,(),"(3549, 3588, 'Other_Finding', 'Regulärer KM-Übertritt in den Restmagen')",false_negative
4204,27,(),"(3598, 3616, 'Diagnosis_or_Pathology', 'deutlich dilatiert')",false_negative
4205,27,(),"(3627, 3648, 'Diagnosis_or_Pathology', 'relativ prall gefüllt')",false_negative
4206,27,(),"(3650, 3734, 'Other_Finding', 'In aufrechter Haltung adäquater KM-Übertritt in die nachgeschaltete Dünndarmschlinge')",false_negative
4207,28,"(3794, 3820, 'Diagnosis_or_Pathology', 'Hinzutreten von Sodbrennen')","(3794, 3820, 'Diagnosis_or_Pathology', 'Hinzutreten von Sodbrennen')",true_positive
4208,28,"(3894, 3916, 'Clinical_Drug', '3 x 2 ml Motilium oral')","(3894, 3916, 'Clinical_Drug', '3 x 2 ml Motilium oral')",true_positive
4209,28,"(3948, 3983, 'Other_Finding', 'Besserung der Beschwerdesymptomatik')","(3948, 3983, 'Other_Finding', 'Besserung der Beschwerdesymptomatik')",true_positive
4210,28,"(3848, 3862, 'Nutrient_or_Body_Substance', 'orale Pantozol')",(),false_positive
4211,28,"(4144, 4162, 'Diagnosis_or_Pathology', 'IV-Zusatzernährung')",(),false_positive
4212,28,(),"(3821, 3876, 'Therapeutic', 'erhöhten wir daraufhin das orale Pantozol auf 2 x 40 mg')",false_negative
4213,28,(),"(3848, 3876, 'Clinical_Drug', 'orale Pantozol auf 2 x 40 mg')",false_negative
4214,28,(),"(3881, 3911, 'Therapeutic', 'begannen mit 3 x 2 ml Motilium')",false_negative
4215,28,(),"(4144, 4175, 'Therapeutic', 'IV-Zusatzernährung durchführten')",false_negative
4216,29,"(4288, 4321, 'Diagnosis_or_Pathology', 'postop. aufgetretene Hypokaliämie')","(4288, 4321, 'Diagnosis_or_Pathology', 'postop. aufgetretene Hypokaliämie')",true_positive
4217,29,"(4565, 4588, 'Other_Finding', 'histologischen Befundes')","(4565, 4588, 'Other_Finding', 'histologischen Befundes')",true_positive
4218,29,"(4615, 4632, 'Therapeutic', 'weiteren Therapie')","(4615, 4632, 'Therapeutic', 'weiteren Therapie')",true_positive
4219,29,"(4665, 4686, 'Diagnosis_or_Pathology', 'reduziertem AZ und EZ')","(4665, 4686, 'Diagnosis_or_Pathology', 'reduziertem AZ und EZ')",true_positive
4220,29,"(4910, 4923, 'Diagnostic', 'BB-Kontrollen')","(4910, 4923, 'Diagnostic', 'BB-Kontrollen')",true_positive
4221,29,"(4961, 5007, 'Diagnosis_or_Pathology', 'postop. aufgetretene, ausgeprägte Hypokaliämie')","(4961, 5007, 'Diagnosis_or_Pathology', 'postop. aufgetretene, ausgeprägte Hypokaliämie')",true_positive
4222,29,"(4181, 4212, 'Other_Finding', 'schlechtem Mobilisationszustand')",(),false_positive
4223,29,"(4259, 4273, 'Therapeutic', 'Physiotherapie')",(),false_positive
4224,29,"(4294, 4321, 'Diagnosis_or_Pathology', '. aufgetretene Hypokaliämie')",(),false_positive
4225,29,"(4447, 4474, 'Diagnosis_or_Pathology', 'reizlosen Wundverhältnissen')",(),false_positive
4226,29,"(4789, 4792, 'Other_Finding', 'CRP')",(),false_positive
4227,29,"(5032, 5057, 'Diagnosis_or_Pathology', 'vorhandenen Wundschmerzen')",(),false_positive
4228,29,(),"(4181, 4212, 'Diagnosis_or_Pathology', 'schlechtem Mobilisationszustand')",false_negative
4229,29,(),"(4251, 4281, 'Therapeutic', 'von der Physiotherapie betreut')",false_negative
4230,29,(),"(4309, 4372, 'Therapeutic', 'Hypokaliämie wurde über mehrere Tage mit Kalium-Tbl. therapiert')",false_negative
4231,29,(),"(4350, 4361, 'Clinical_Drug', 'Kalium-Tbl.')",false_negative
4232,29,(),"(4417, 4442, 'Other_Finding', 'weitgehend beschwerdefrei')",false_negative
4233,29,(),"(4447, 4474, 'Other_Finding', 'reizlosen Wundverhältnissen')",false_negative
4234,29,(),"(4487, 4518, 'Therapeutic', 'stationären Behandlungentlassen')",false_negative
4235,29,(),"(4789, 4830, 'Diagnosis_or_Pathology', 'CRP immer noch deutlich erhöht (97,1 mg/l')",false_negative
4236,29,(),"(4839, 4863, 'Therapeutic', 'verordneten wir Ciprobay')",false_negative
4237,29,(),"(4855, 4889, 'Clinical_Drug', 'Ciprobay 250 mg 2 x 1 für 2 Wochen')",false_negative
4238,29,(),"(5014, 5084, 'Therapeutic', 'aufgrund der noch vorhandenen Wundschmerzen angesetzte Schmerztherapie')",false_negative
4239,29,(),"(5027, 5057, 'Diagnosis_or_Pathology', 'noch vorhandenen Wundschmerzen')",false_negative
4240,30,"(5145, 5166, 'Therapeutic', 'Entlassungsmedikation')","(5145, 5166, 'Therapeutic', 'Entlassungsmedikation')",true_positive
4241,31,"(5168, 5188, 'Clinical_Drug', 'Pantozol 40 mg 1-0-1')","(5168, 5188, 'Clinical_Drug', 'Pantozol 40 mg 1-0-1')",true_positive
4242,32,"(5189, 5209, 'Nutrient_or_Body_Substance', 'L-Thyroxin 100 1-0-0')",(),false_positive
4243,32,(),"(5189, 5209, 'Clinical_Drug', 'L-Thyroxin 100 1-0-0')",false_negative
4244,33,"(5210, 5232, 'Clinical_Drug', 'Metamizol 500 mg 0-0-1')","(5210, 5232, 'Clinical_Drug', 'Metamizol 500 mg 0-0-1')",true_positive
4245,34,(),"(5233, 5250, 'Clinical_Drug', 'Motilium 3 x 2 ml')",false_negative
4246,35,(),"(5251, 5282, 'Clinical_Drug', 'Diclo 100 Supp. 1 x 1 zur Nacht')",false_negative
4247,36,(),"(5283, 5306, 'Clinical_Drug', 'Ospur Brause-Tbl. 4 x 1')",false_negative
4248,2,"(93, 113, 'Diagnostic', 'Kontrolluntersuchung')",(),false_positive
4249,2,(),"(93, 126, 'Diagnostic', 'Kontrolluntersuchung durchgeführt')",false_negative
4250,3,"(128, 137, 'Diagnostic', 'Diagnosen')",(),false_positive
4251,3,(),"(128, 137, 'Diagnosis_or_Pathology', 'Diagnosen')",false_negative
4252,4,"(181, 197, 'Clinical_Drug', 'bekannten Salven')",(),false_positive
4253,4,(),"(142, 197, 'Diagnosis_or_Pathology', 'Herzrhythmusstörungen mit SVES, VES u. bekannten Salven')",false_negative
4254,5,"(202, 216, 'Diagnosis_or_Pathology', 'Grundkrankheit')","(202, 216, 'Diagnosis_or_Pathology', 'Grundkrankheit')",true_positive
4255,5,"(218, 244, 'Diagnosis_or_Pathology', 'Hypertensive Herzkrankheit')","(218, 244, 'Diagnosis_or_Pathology', 'Hypertensive Herzkrankheit')",true_positive
4256,6,"(249, 252, 'Diagnosis_or_Pathology', 'KHK')",(),false_positive
4257,6,(),"(249, 323, 'Diagnosis_or_Pathology', 'KHK bisher n. nachweisbar, aber auch noch n. angiographisch ausgeschlossen')",false_negative
4258,6,(),"(294, 308, 'Diagnostic', 'angiographisch')",false_negative
4259,7,"(328, 342, 'Other_Finding', 'Risikofaktoren')","(328, 342, 'Other_Finding', 'Risikofaktoren')",true_positive
4260,8,"(375, 388, 'Diagnosis_or_Pathology', 'Nikotinabusus')","(375, 388, 'Diagnosis_or_Pathology', 'Nikotinabusus')",true_positive
4261,8,"(349, 373, 'Diagnosis_or_Pathology', 'Hypertonie bei Belastung')",(),false_positive
4262,8,(),"(344, 373, 'Diagnosis_or_Pathology', 'Art. Hypertonie bei Belastung')",false_negative
4263,9,"(393, 412, 'Diagnosis_or_Pathology', 'Wirbelsäulensyndrom')","(393, 412, 'Diagnosis_or_Pathology', 'Wirbelsäulensyndrom')",true_positive
4264,10,"(414, 422, 'Diagnostic', 'Anamnese')","(414, 422, 'Diagnostic', 'Anamnese')",true_positive
4265,10,"(507, 520, 'Diagnosis_or_Pathology', 'Alkoholabusus')","(507, 520, 'Diagnosis_or_Pathology', 'Alkoholabusus')",true_positive
4266,10,"(524, 539, 'Diagnosis_or_Pathology', 'Diazepam-Abusus')","(524, 539, 'Diagnosis_or_Pathology', 'Diazepam-Abusus')",true_positive
4267,10,"(964, 985, 'Diagnosis_or_Pathology', 'Übergewicht von 19 kg')","(964, 985, 'Diagnosis_or_Pathology', 'Übergewicht von 19 kg')",true_positive
4268,10,"(1021, 1030, 'Diagnosis_or_Pathology', 'Beinödeme')","(1021, 1030, 'Diagnosis_or_Pathology', 'Beinödeme')",true_positive
4269,10,"(1032, 1046, 'Other_Finding', 'Risikofaktoren')","(1032, 1046, 'Other_Finding', 'Risikofaktoren')",true_positive
4270,10,"(449, 465, 'Diagnosis_or_Pathology', 'Herzrhythmusstör')",(),false_positive
4271,10,"(876, 906, 'Diagnosis_or_Pathology', 'vorübergehenden AV-Beschwerden')",(),false_positive
4272,10,"(940, 947, 'Diagnosis_or_Pathology', 'Atemnot')",(),false_positive
4273,10,"(1048, 1103, 'Other_Finding', 'Fortbestehender Nikotinabusus von 30 Zigaretten pro Tag')",(),false_positive
4274,10,(),"(424, 471, 'Diagnosis_or_Pathology', 'Seit Jahren sind bei ihm Herzrhythmusstör. bek.')",false_negative
4275,10,(),"(564, 597, 'Other_Finding', 'Seit Jahren ist er jedoch trocken')",false_negative
4276,10,(),"(605, 628, 'Clinical_Drug', 'weniger Beruhigungstbl.')",false_negative
4277,10,(),"(605, 640, 'Therapeutic', 'weniger Beruhigungstbl. eingenommen')",false_negative
4278,10,(),"(653, 660, 'Diagnostic', 'LZ.-EKG')",false_negative
4279,10,(),"(696, 768, 'Other_Finding', 'regelr. Sinusrhythm. mit Kammerfreq.-Schw. zw. minim. 55 u. max. 149/Min')",false_negative
4280,10,(),"(776, 791, 'Diagnosis_or_Pathology', 'vereinzelte VES')",false_negative
4281,10,(),"(806, 810, 'Diagnosis_or_Pathology', 'SVES')",false_negative
4282,10,(),"(812, 906, 'Diagnosis_or_Pathology', 'Vier Pausen mit einer max. Pausenlänge von 2.15ms infolge einer vorübergehenden AV-Beschwerden')",false_negative
4283,10,(),"(923, 947, 'Diagnosis_or_Pathology', 'Bei Bel. habe er Atemnot')",false_negative
4284,10,(),"(1048, 1103, 'Diagnosis_or_Pathology', 'Fortbestehender Nikotinabusus von 30 Zigaretten pro Tag')",false_negative
4285,10,(),"(1082, 1095, 'External_Substance', '30 Zigaretten')",false_negative
4286,11,"(1105, 1133, 'Other_Finding', 'Körperl. Untersuchungsbefund')","(1105, 1133, 'Other_Finding', 'Körperl. Untersuchungsbefund')",true_positive
4287,11,"(1188, 1201, 'Other_Finding', 'Gewicht 94 kg')","(1188, 1201, 'Other_Finding', 'Gewicht 94 kg')",true_positive
4288,11,"(1203, 1214, 'Other_Finding', 'Größe 175cm')","(1203, 1214, 'Other_Finding', 'Größe 175cm')",true_positive
4289,11,"(1309, 1330, 'Therapeutic', 'Beta-Blocker-Therapie')","(1309, 1330, 'Therapeutic', 'Beta-Blocker-Therapie')",true_positive
4290,11,"(1372, 1413, 'Other_Finding', 'Unauffälliger physikalischer Lungenbefund')","(1372, 1413, 'Other_Finding', 'Unauffälliger physikalischer Lungenbefund')",true_positive
4291,11,"(1420, 1425, 'Other_Finding', 'Pulse')",(),false_positive
4292,11,(),"(1135, 1142, 'Other_Finding', '49jähr.')",false_negative
4293,11,(),"(1149, 1186, 'Other_Finding', 'RR in Ruhe re. 140/80, li. 120/80mmHg')",false_negative
4294,11,(),"(1222, 1243, 'Diagnosis_or_Pathology', 'kard. Insuff.-zeichen')",false_negative
4295,11,(),"(1245, 1274, 'Other_Finding', 'Herzspitzenstoß nicht tastbar')",false_negative
4296,11,(),"(1276, 1308, 'Other_Finding', 'Normal lauter 1. u. 2. HAT unter')",false_negative
4297,11,(),"(1309, 1330, 'Other_Finding', 'Beta-Blocker-Therapie')",false_negative
4298,11,(),"(1338, 1351, 'Diagnosis_or_Pathology', 'Extrasystolen')",false_negative
4299,11,(),"(1358, 1370, 'Diagnosis_or_Pathology', 'Herzgeräusch')",false_negative
4300,11,(),"(1415, 1433, 'Other_Finding', 'Art. Pulse regelr.')",false_negative
4301,12,"(1563, 1577, 'Diagnosis_or_Pathology', 'Aortensklerose')","(1563, 1577, 'Diagnosis_or_Pathology', 'Aortensklerose')",true_positive
4302,12,"(1520, 1543, 'Other_Finding', 'freiem Retrokardialraum')",(),false_positive
4303,12,(),"(1434, 1469, 'Diagnostic', 'Rö.-Thorax in 2 Eb. Mit Breischluck')",false_negative
4304,12,(),"(1458, 1469, 'External_Substance', 'Breischluck')",false_negative
4305,12,(),"(1471, 1543, 'Other_Finding', 'Li. betontes Herz mit einem CT-Quot. von 0,42 u. freiem Retrokardialraum')",false_negative
4306,12,(),"(1545, 1561, 'Other_Finding', 'Bds. dichte Hili')",false_negative
4307,12,(),"(1579, 1599, 'Other_Finding', 'Lungen u. Sinus o.B.')",false_negative
4308,13,"(1600, 1608, 'Diagnostic', 'Ruhe-EKG')","(1600, 1608, 'Diagnostic', 'Ruhe-EKG')",true_positive
4309,13,"(1610, 1630, 'Other_Finding', 'Sinusrhythm. 75/Min.')","(1610, 1630, 'Other_Finding', 'Sinusrhythm. 75/Min.')",true_positive
4310,13,"(1632, 1640, 'Other_Finding', 'Linkstyp')","(1632, 1640, 'Other_Finding', 'Linkstyp')",true_positive
4311,13,"(1682, 1698, 'Other_Finding', 'normale QT-Dauer')","(1682, 1698, 'Other_Finding', 'normale QT-Dauer')",true_positive
4312,13,(),"(1642, 1678, 'Other_Finding', 'Grenzwertig normale PQ-Zeit von 0,2s')",false_negative
4313,13,(),"(1700, 1723, 'Other_Finding', 'Unauff. Brustwandabltg.')",false_negative
4314,14,"(2008, 2023, 'Diagnostic', 'Nachbeobachtung')","(2008, 2023, 'Diagnostic', 'Nachbeobachtung')",true_positive
4315,14,"(1725, 1730, 'Diagnostic', 'Diagn')",(),false_positive
4316,14,"(1732, 1742, 'Diagnostic', 'Ergometrie')",(),false_positive
4317,14,"(1868, 1876, 'Other_Finding', 'Pulsanst')",(),false_positive
4318,14,"(1959, 1971, 'Diagnosis_or_Pathology', 'Beinermüdung')",(),false_positive
4319,14,"(1979, 1981, 'Other_Finding', 'AP')",(),false_positive
4320,14,"(1989, 1999, 'Other_Finding', 'ST-Senkung')",(),false_positive
4321,14,(),"(1725, 1742, 'Diagnostic', 'Diagn. Ergometrie')",false_negative
4322,14,(),"(1758, 1789, 'Other_Finding', 'Fahrradergometr. Bel. im Sitzen')",false_negative
4323,14,(),"(1868, 1902, 'Other_Finding', 'Pulsanst. Von 60 auf max. 130/Min.')",false_negative
4324,14,(),"(1906, 1945, 'Other_Finding', 'RR-Anst. von 112/74 auf max. 179/70mmHg')",false_negative
4325,14,(),"(1947, 1971, 'Other_Finding', 'Abbr. wegen Beinermüdung')",false_negative
4326,14,(),"(1979, 1981, 'Diagnosis_or_Pathology', 'AP')",false_negative
4327,14,(),"(1989, 1999, 'Diagnosis_or_Pathology', 'ST-Senkung')",false_negative
4328,14,(),"(2001, 2029, 'Diagnosis_or_Pathology', 'In der Nachbeobachtung 2 VES')",false_negative
4329,15,"(2031, 2060, 'Diagnostic', 'Farbdoppler-Echokardiographie')","(2031, 2060, 'Diagnostic', 'Farbdoppler-Echokardiographie')",true_positive
4330,15,"(2281, 2294, 'Diagnostic', 'Farbkodierung')","(2281, 2294, 'Diagnostic', 'Farbkodierung')",true_positive
4331,15,"(2335, 2352, 'Diagnostic', 'gepulsten Doppler')","(2335, 2352, 'Diagnostic', 'gepulsten Doppler')",true_positive
4332,15,"(2300, 2329, 'Other_Finding', 'Anhalt für eine Klappeninsuff')",(),false_positive
4333,15,"(2359, 2387, 'Other_Finding', 'Zeichen einer Klappenstenose')",(),false_positive
4334,15,(),"(2062, 2084, 'Diagnosis_or_Pathology', 'LA mit 45mm vergrößert')",false_negative
4335,15,(),"(2088, 2130, 'Other_Finding', 'LV mit EDD 61 u. ESD 34mm grenzwertig groß')",false_negative
4336,15,(),"(2132, 2178, 'Diagnosis_or_Pathology', 'Hinterwand mit 19mm verdickt u. normal bewegl.')",false_negative
4337,15,(),"(2180, 2222, 'Diagnosis_or_Pathology', 'Septum mit 16mm verdickt u. normal bewegl.')",false_negative
4338,15,(),"(2224, 2230, 'Other_Finding', 'FS 43%')",false_negative
4339,15,(),"(2232, 2274, 'Other_Finding', 'Unauff. Aorten- u. Mitralklappenbewegungen')",false_negative
4340,15,(),"(2300, 2330, 'Other_Finding', 'Anhalt für eine Klappeninsuff.')",false_negative
4341,15,(),"(2359, 2387, 'Diagnosis_or_Pathology', 'Zeichen einer Klappenstenose')",false_negative
4342,16,"(2484, 2494, 'Diagnostic', 'Ergometrie')","(2484, 2494, 'Diagnostic', 'Ergometrie')",true_positive
4343,16,"(2551, 2589, 'Diagnosis_or_Pathology', 'seltene AV-Blockierung Typ Wenckenbach')","(2551, 2589, 'Diagnosis_or_Pathology', 'seltene AV-Blockierung Typ Wenckenbach')",true_positive
4344,16,"(2735, 2761, 'Diagnosis_or_Pathology', 'hypertensive Herzkrankheit')","(2735, 2761, 'Diagnosis_or_Pathology', 'hypertensive Herzkrankheit')",true_positive
4345,16,"(2915, 2940, 'Clinical_Drug', 'niedrig dos. Beta-Blocker')","(2915, 2940, 'Clinical_Drug', 'niedrig dos. Beta-Blocker')",true_positive
4346,16,"(3025, 3036, 'Diagnosis_or_Pathology', 'Übergewicht')","(3025, 3036, 'Diagnosis_or_Pathology', 'Übergewicht')",true_positive
4347,16,"(2472, 2494, 'Diagnosis_or_Pathology', 'VES bei der Ergometrie')",(),false_positive
4348,16,"(2496, 2526, 'Diagnosis_or_Pathology', 'Besorgniserregende Rhytmusstör')",(),false_positive
4349,16,"(2593, 2617, 'Diagnostic', 'vorausgegangenen LZ.-EKG')",(),false_positive
4350,16,"(2682, 2685, 'Diagnosis_or_Pathology', 'KHK')",(),false_positive
4351,16,"(2735, 2792, 'Diagnosis_or_Pathology', 'hypertensive Herzkrankheit bei Übergewicht von fast 20 kg')",(),false_positive
4352,16,"(2855, 2883, 'Other_Finding', 'Vergrößerung des li. Vorhofs')",(),false_positive
4353,16,"(2993, 3006, 'Other_Finding', 'Nikotinabusus')",(),false_positive
4354,16,(),"(2428, 2435, 'Diagnostic', 'Unters.')",false_negative
4355,16,(),"(2472, 2475, 'Diagnosis_or_Pathology', 'VES')",false_negative
4356,16,(),"(2496, 2527, 'Diagnosis_or_Pathology', 'Besorgniserregende Rhytmusstör.')",false_negative
4357,16,(),"(2610, 2617, 'Diagnostic', 'LZ.-EKG')",false_negative
4358,16,(),"(2659, 2685, 'Other_Finding', 'Anhaltspunkte für eine KHK')",false_negative
4359,16,(),"(2766, 2792, 'Diagnosis_or_Pathology', 'Übergewicht von fast 20 kg')",false_negative
4360,16,(),"(2797, 2851, 'Diagnosis_or_Pathology', 'echokardiogr. Zeichen einer beg. Linksherzhypertrophie')",false_negative
4361,16,(),"(2855, 2883, 'Diagnosis_or_Pathology', 'Vergrößerung des li. Vorhofs')",false_negative
4362,16,(),"(2889, 2940, 'Therapeutic', 'laufende Medik. mit einem niedrig dos. Beta-Blocker')",false_negative
4363,16,(),"(2993, 3016, 'Therapeutic', 'Nikotinabusus einstellt')",false_negative
4364,16,(),"(2993, 3006, 'Diagnosis_or_Pathology', 'Nikotinabusus')",false_negative
4365,16,(),"(3025, 3043, 'Therapeutic', 'Übergewicht abbaut')",false_negative
4366,16,(),"(3063, 3088, 'Therapeutic', 'regelm. Körperl. Bewegung')",false_negative
4367,17,"(3090, 3107, 'Therapeutic', 'Therapievorschlag')","(3090, 3107, 'Therapeutic', 'Therapievorschlag')",true_positive
4368,17,"(3111, 3120, 'Therapeutic', 'Procedere')","(3111, 3120, 'Therapeutic', 'Procedere')",true_positive
4369,17,"(3202, 3232, 'Therapeutic', 'Verminderung des Übergewichtes')","(3202, 3232, 'Therapeutic', 'Verminderung des Übergewichtes')",true_positive
4370,17,"(3219, 3241, 'Diagnosis_or_Pathology', 'Übergewichtes von 16kg')","(3219, 3241, 'Diagnosis_or_Pathology', 'Übergewichtes von 16kg')",true_positive
4371,17,"(3243, 3268, 'Therapeutic', 'Regelm. körperl. Training')","(3243, 3268, 'Therapeutic', 'Regelm. körperl. Training')",true_positive
4372,17,"(3273, 3304, 'Other_Finding', 'hervorr. körperl. Belastbarkeit')","(3273, 3304, 'Other_Finding', 'hervorr. körperl. Belastbarkeit')",true_positive
4373,17,"(3202, 3241, 'Other_Finding', 'Verminderung des Übergewichtes von 16kg')",(),false_positive
4374,17,"(3219, 3239, 'Diagnosis_or_Pathology', 'Übergewichtes von 16')",(),false_positive
4375,17,"(3282, 3304, 'Other_Finding', 'körperl. Belastbarkeit')",(),false_positive
4376,17,"(3306, 3332, 'Diagnostic', 'Nächste Kontrolle nach 1J.')",(),false_positive
4377,17,(),"(3122, 3145, 'Clinical_Drug', 'Metoprolol 50 1/2-0-1/2')",false_negative
4378,17,(),"(3147, 3197, 'Therapeutic', 'Natrium-u. cholesterinarme 800-kcal-Reduktionskost')",false_negative
4379,17,(),"(3314, 3323, 'Diagnostic', 'Kontrolle')",false_negative
4380,16,"(430, 436, 'Other_Finding', 'Befund')","(430, 436, 'Other_Finding', 'Befund')",true_positive
4381,18,"(483, 491, 'Diagnostic', 'Anamnese')","(483, 491, 'Diagnostic', 'Anamnese')",true_positive
4382,18,"(507, 523, 'Diagnosis_or_Pathology', 'grippaler Infekt')",(),false_positive
4383,18,"(507, 535, 'Diagnosis_or_Pathology', 'grippaler Infekt ohne Fieber')",(),false_positive
4384,18,(),"(493, 535, 'Diagnosis_or_Pathology', 'Seit 10 Tagen grippaler Infekt ohne Fieber')",false_negative
4385,18,(),"(550, 560, 'Diagnosis_or_Pathology', 'zunehmende')",false_negative
4386,18,(),"(561, 570, 'Diagnosis_or_Pathology', 'stechende')",false_negative
4387,19,"(571, 584, 'Diagnosis_or_Pathology', 'Kopfschmerzen')","(571, 584, 'Diagnosis_or_Pathology', 'Kopfschmerzen')",true_positive
4388,19,"(589, 608, 'Diagnosis_or_Pathology', 'Druckgefühl frontal')","(589, 608, 'Diagnosis_or_Pathology', 'Druckgefühl frontal')",true_positive
4389,19,"(621, 627, 'Diagnosis_or_Pathology', 'Husten')","(621, 627, 'Diagnosis_or_Pathology', 'Husten')",true_positive
4390,19,"(629, 640, 'Diagnosis_or_Pathology', 'Niesanfälle')","(629, 640, 'Diagnosis_or_Pathology', 'Niesanfälle')",true_positive
